# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 64800
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 64800
DATA ascii
-0.037416633 -0.026199408 0.020336833
-0.036953691 -0.026848428 0.020336833
-0.036479492 -0.027489269 0.020336833
-0.035994183 -0.028121738 0.020336833
-0.035497908 -0.02874564 0.020336833
-0.034990821 -0.029360786 0.020336833
-0.034473076 -0.029966988 0.020336833
-0.03394483 -0.030564062 0.020336833
-0.033406243 -0.031151826 0.020336833
-0.032857481 -0.031730101 0.020336833
-0.03229871 -0.03229871 0.020336833
-0.031730101 -0.032857481 0.020336833
-0.031151826 -0.033406243 0.020336833
-0.030564062 -0.03394483 0.020336833
-0.029966988 -0.034473076 0.020336833
-0.029360786 -0.034990821 0.020336833
-0.02874564 -0.035497908 0.020336833
-0.028121738 -0.035994183 0.020336833
-0.027489269 -0.036479492 0.020336833
-0.026848428 -0.036953691 0.020336833
-0.026199408 -0.037416633 0.020336833
-0.025542408 -0.037868176 0.020336833
-0.024877626 -0.038308185 0.020336833
-0.024205267 -0.038736526 0.020336833
-0.023525536 -0.039153066 0.020336833
-0.022838637 -0.03955768 0.020336833
-0.022144781 -0.039950244 0.020336833
-0.021444181 -0.040330641 0.020336833
-0.020737048 -0.040698748 0.020336833
-0.020023599 -0.041054461 0.020336833
-0.01930405 -0.041397668 0.020336833
-0.018578621 -0.041728266 0.020336833
-0.017847532 -0.042046152 0.020336833
-0.017111009 -0.042351231 0.020336833
-0.016369272 -0.042643409 0.020336833
-0.015622548 -0.042922597 0.020336833
-0.014871066 -0.04318871 0.020336833
-0.014115054 -0.043441668 0.020336833
-0.013354743 -0.043681394 0.020336833
-0.012590364 -0.043907814 0.020336833
-0.011822148 -0.044120859 0.020336833
-0.011050333 -0.044320464 0.020336833
-0.010275152 -0.044506568 0.020336833
-0.0094968397 -0.044679116 0.020336833
-0.0087156352 -0.044838056 0.020336833
-0.0079317754 -0.044983335 0.020336833
-0.0071455003 -0.045114912 0.020336833
-0.0063570482 -0.045232747 0.020336833
-0.0055666594 -0.045336802 0.020336833
-0.0047745756 -0.04542705 0.020336833
-0.0039810371 -0.04550346 0.020336833
-0.0031862857 -0.045566007 0.020336833
-0.002390564 -0.045614675 0.020336833
-0.001594114 -0.04564945 0.020336833
-0.00079717842 -0.045670319 0.020336833
-8.1985987e-11 -0.045677274 0.020336833
0.00079717825 -0.045670319 0.020336833
0.0015941138 -0.04564945 0.020336833
0.0023905637 -0.045614675 0.020336833
0.0031862855 -0.045566007 0.020336833
0.0039810366 -0.04550346 0.020336833
0.0047745751 -0.04542705 0.020336833
0.0055666594 -0.045336802 0.020336833
0.0063570477 -0.045232747 0.020336833
0.0071454998 -0.045114912 0.020336833
0.0079317754 -0.044983335 0.020336833
0.0087156352 -0.044838056 0.020336833
0.0094968397 -0.044679116 0.020336833
0.010275151 -0.044506568 0.020336833
0.011050332 -0.044320464 0.020336833
0.011822148 -0.044120859 0.020336833
0.012590363 -0.043907814 0.020336833
0.013354743 -0.043681394 0.020336833
0.014115054 -0.043441668 0.020336833
0.014871066 -0.04318871 0.020336833
0.015622548 -0.042922597 0.020336833
0.016369272 -0.042643409 0.020336833
0.017111009 -0.042351231 0.020336833
0.017847532 -0.042046152 0.020336833
0.018578621 -0.041728266 0.020336833
0.01930405 -0.041397668 0.020336833
0.020023599 -0.041054461 0.020336833
0.020737048 -0.040698748 0.020336833
0.021444181 -0.040330641 0.020336833
0.022144781 -0.039950244 0.020336833
0.022838637 -0.03955768 0.020336833
0.023525536 -0.039153066 0.020336833
0.024205267 -0.038736526 0.020336833
0.024877626 -0.038308185 0.020336833
0.025542408 -0.037868176 0.020336833
0.026199408 -0.037416633 0.020336833
0.026848428 -0.036953691 0.020336833
0.027489269 -0.036479492 0.020336833
0.028121738 -0.035994183 0.020336833
0.02874564 -0.035497911 0.020336833
0.029360786 -0.034990821 0.020336833
0.029966988 -0.034473076 0.020336833
0.030564062 -0.03394483 0.020336833
0.031151826 -0.033406243 0.020336833
0.031730101 -0.032857481 0.020336833
0.03229871 -0.03229871 0.020336833
0.032857481 -0.031730101 0.020336833
0.033406243 -0.031151826 0.020336833
0.03394483 -0.030564062 0.020336833
0.034473076 -0.029966988 0.020336833
0.034990821 -0.029360786 0.020336833
0.035497908 -0.02874564 0.020336833
0.035994183 -0.028121738 0.020336833
0.036479492 -0.027489271 0.020336833
0.036953691 -0.026848428 0.020336833
0.037416633 -0.026199408 0.020336833
0.037868176 -0.025542408 0.020336833
0.038308185 -0.024877626 0.020336833
0.038736526 -0.024205267 0.020336833
0.039153066 -0.023525536 0.020336833
0.03955768 -0.022838637 0.020336833
0.039950244 -0.022144781 0.020336833
0.040330641 -0.021444181 0.020336833
0.040698748 -0.020737048 0.020336833
0.041054461 -0.020023599 0.020336833
0.041397668 -0.01930405 0.020336833
0.041728266 -0.018578621 0.020336833
0.042046152 -0.017847532 0.020336833
0.042351231 -0.017111009 0.020336833
0.042643409 -0.016369272 0.020336833
0.042922597 -0.015622548 0.020336833
0.04318871 -0.014871066 0.020336833
0.043441668 -0.014115054 0.020336833
0.043681394 -0.013354743 0.020336833
0.043907814 -0.012590364 0.020336833
0.044120859 -0.011822149 0.020336833
0.044320464 -0.011050333 0.020336833
0.044506568 -0.010275152 0.020336833
0.044679116 -0.0094968397 0.020336833
0.044838056 -0.0087156352 0.020336833
0.044983335 -0.0079317754 0.020336833
0.045114912 -0.0071455003 0.020336833
0.045232747 -0.0063570482 0.020336833
0.045336802 -0.0055666594 0.020336833
0.04542705 -0.0047745756 0.020336833
0.04550346 -0.0039810371 0.020336833
0.045566007 -0.0031862857 0.020336833
0.045614675 -0.002390564 0.020336833
0.04564945 -0.001594114 0.020336833
0.045670319 -0.00079717854 0.020336833
0.045677274 -1.6397197e-10 0.020336833
0.045670319 0.00079717819 0.020336833
0.04564945 0.0015941138 0.020336833
0.045614675 0.0023905637 0.020336833
0.045566007 0.0031862855 0.020336833
0.04550346 0.0039810366 0.020336833
0.04542705 0.0047745751 0.020336833
0.045336802 0.0055666594 0.020336833
0.045232747 0.0063570477 0.020336833
0.045114912 0.0071454998 0.020336833
0.044983335 0.0079317754 0.020336833
0.044838056 0.0087156342 0.020336833
0.044679116 0.0094968388 0.020336833
0.044506568 0.010275151 0.020336833
0.044320464 0.011050332 0.020336833
0.044120859 0.011822148 0.020336833
0.043907814 0.012590363 0.020336833
0.043681394 0.013354742 0.020336833
0.043441668 0.014115054 0.020336833
0.04318871 0.014871066 0.020336833
0.042922597 0.015622548 0.020336833
0.042643409 0.01636927 0.020336833
0.042351231 0.017111007 0.020336833
0.042046152 0.017847532 0.020336833
0.041728266 0.018578621 0.020336833
0.041397668 0.01930405 0.020336833
0.041054461 0.020023599 0.020336833
0.040698748 0.020737048 0.020336833
0.040330641 0.021444181 0.020336833
0.039950244 0.022144781 0.020336833
0.03955768 0.022838637 0.020336833
0.039153066 0.023525536 0.020336833
0.038736526 0.024205267 0.020336833
0.038308185 0.024877626 0.020336833
0.037868176 0.025542408 0.020336833
0.037416633 0.026199408 0.020336833
0.036953691 0.026848428 0.020336833
0.036479492 0.027489269 0.020336833
0.035994183 0.028121738 0.020336833
0.035497911 0.02874564 0.020336833
0.034990821 0.029360786 0.020336833
0.034473076 0.029966988 0.020336833
0.03394483 0.030564062 0.020336833
0.033406243 0.031151826 0.020336833
0.032857481 0.031730101 0.020336833
0.03229871 0.03229871 0.020336833
0.031730101 0.032857481 0.020336833
0.031151826 0.033406243 0.020336833
0.030564062 0.03394483 0.020336833
0.029966988 0.034473076 0.020336833
0.029360786 0.034990821 0.020336833
0.02874564 0.035497908 0.020336833
0.028121738 0.035994183 0.020336833
0.027489271 0.036479492 0.020336833
0.026848428 0.036953691 0.020336833
0.026199408 0.037416633 0.020336833
0.025542408 0.037868176 0.020336833
0.024877626 0.038308185 0.020336833
0.024205267 0.038736526 0.020336833
0.023525536 0.039153066 0.020336833
0.022838637 0.03955768 0.020336833
0.022144781 0.039950244 0.020336833
0.021444181 0.040330641 0.020336833
0.020737048 0.040698748 0.020336833
0.020023599 0.041054461 0.020336833
0.01930405 0.041397668 0.020336833
0.018578621 0.041728266 0.020336833
0.017847532 0.042046152 0.020336833
0.017111009 0.042351231 0.020336833
0.016369272 0.042643409 0.020336833
0.015622548 0.042922597 0.020336833
0.014871066 0.04318871 0.020336833
0.014115054 0.043441668 0.020336833
0.013354743 0.043681394 0.020336833
0.012590364 0.043907814 0.020336833
0.011822149 0.044120859 0.020336833
0.011050333 0.044320464 0.020336833
0.010275152 0.044506568 0.020336833
0.0094968397 0.044679116 0.020336833
0.0087156352 0.044838056 0.020336833
0.0079317754 0.044983335 0.020336833
0.0071455003 0.045114912 0.020336833
0.0063570482 0.045232747 0.020336833
0.0055666598 0.045336802 0.020336833
0.0047745756 0.04542705 0.020336833
0.0039810371 0.04550346 0.020336833
0.0031862857 0.045566007 0.020336833
0.0023905642 0.045614675 0.020336833
0.0015941141 0.04564945 0.020336833
0.0007971786 0.045670319 0.020336833
2.4595792e-10 0.045677274 0.020336833
-0.00079717813 0.045670319 0.020336833
-0.0015941137 0.04564945 0.020336833
-0.0023905635 0.045614675 0.020336833
-0.0031862853 0.045566007 0.020336833
-0.0039810366 0.04550346 0.020336833
-0.0047745751 0.04542705 0.020336833
-0.0055666594 0.045336802 0.020336833
-0.0063570477 0.045232747 0.020336833
-0.0071454998 0.045114912 0.020336833
-0.0079317754 0.044983335 0.020336833
-0.0087156342 0.044838056 0.020336833
-0.0094968388 0.044679116 0.020336833
-0.010275151 0.044506568 0.020336833
-0.011050332 0.044320464 0.020336833
-0.011822148 0.044120859 0.020336833
-0.012590363 0.043907814 0.020336833
-0.013354742 0.043681394 0.020336833
-0.014115054 0.043441668 0.020336833
-0.014871066 0.04318871 0.020336833
-0.015622548 0.042922597 0.020336833
-0.01636927 0.042643409 0.020336833
-0.017111007 0.042351231 0.020336833
-0.017847532 0.042046152 0.020336833
-0.018578621 0.041728266 0.020336833
-0.01930405 0.041397668 0.020336833
-0.020023599 0.041054461 0.020336833
-0.020737048 0.040698748 0.020336833
-0.021444181 0.040330641 0.020336833
-0.022144781 0.039950244 0.020336833
-0.022838637 0.03955768 0.020336833
-0.023525536 0.039153066 0.020336833
-0.024205267 0.038736526 0.020336833
-0.024877626 0.038308185 0.020336833
-0.025542408 0.037868176 0.020336833
-0.026199408 0.037416633 0.020336833
-0.026848428 0.036953691 0.020336833
-0.027489269 0.036479492 0.020336833
-0.028121738 0.035994183 0.020336833
-0.02874564 0.035497911 0.020336833
-0.029360786 0.034990821 0.020336833
-0.029966988 0.034473076 0.020336833
-0.030564062 0.03394483 0.020336833
-0.031151826 0.033406243 0.020336833
-0.031730101 0.032857481 0.020336833
-0.03229871 0.03229871 0.020336833
-0.032857481 0.031730101 0.020336833
-0.033406243 0.031151826 0.020336833
-0.03394483 0.030564062 0.020336833
-0.034473076 0.029966988 0.020336833
-0.034990821 0.029360786 0.020336833
-0.035497908 0.02874564 0.020336833
-0.035994183 0.028121738 0.020336833
-0.036479492 0.027489271 0.020336833
-0.036953691 0.026848428 0.020336833
-0.037416633 0.026199408 0.020336833
-0.037868176 0.025542408 0.020336833
-0.038308185 0.024877626 0.020336833
-0.038736526 0.024205267 0.020336833
-0.039153066 0.023525536 0.020336833
-0.03955768 0.022838637 0.020336833
-0.039950244 0.022144781 0.020336833
-0.040330641 0.021444181 0.020336833
-0.040698748 0.020737048 0.020336833
-0.041054461 0.020023599 0.020336833
-0.041397668 0.01930405 0.020336833
-0.041728266 0.018578622 0.020336833
-0.042046152 0.017847532 0.020336833
-0.042351231 0.017111009 0.020336833
-0.042643409 0.016369272 0.020336833
-0.042922597 0.015622548 0.020336833
-0.04318871 0.014871066 0.020336833
-0.043441668 0.014115054 0.020336833
-0.043681394 0.013354743 0.020336833
-0.043907814 0.012590364 0.020336833
-0.044120859 0.011822149 0.020336833
-0.044320464 0.011050333 0.020336833
-0.044506568 0.010275152 0.020336833
-0.044679116 0.0094968397 0.020336833
-0.044838056 0.0087156352 0.020336833
-0.044983335 0.0079317754 0.020336833
-0.045114912 0.0071455003 0.020336833
-0.045232747 0.0063570482 0.020336833
-0.045336802 0.0055666598 0.020336833
-0.04542705 0.0047745756 0.020336833
-0.04550346 0.0039810371 0.020336833
-0.045566007 0.003186286 0.020336833
-0.045614675 0.0023905642 0.020336833
-0.04564945 0.0015941142 0.020336833
-0.045670319 0.00079717871 0.020336833
-0.046025243 -0 0.019536557
-0.046018232 -0.00080325123 0.019536557
-0.045997206 -0.0016062577 0.019536557
-0.045962166 -0.002408775 0.019536557
-0.045913126 -0.0032105586 0.019536557
-0.045850102 -0.0040113642 0.019536557
-0.045773111 -0.0048109479 0.019536557
-0.045682177 -0.0056090662 0.019536557
-0.045577329 -0.0064054755 0.019536557
-0.045458596 -0.0071999342 0.019536557
-0.045326017 -0.0079921996 0.019536557
-0.045179628 -0.0087820301 0.019536557
-0.045019481 -0.0095691858 0.019536557
-0.044845618 -0.010353426 0.019536557
-0.044658095 -0.011134514 0.019536557
-0.04445697 -0.011912209 0.019536557
-0.044242304 -0.012686276 0.019536557
-0.04401416 -0.013456479 0.019536557
-0.043772608 -0.014222582 0.019536557
-0.043517724 -0.014984353 0.019536557
-0.043249581 -0.015741561 0.019536557
-0.042968266 -0.016493972 0.019536557
-0.042673863 -0.017241359 0.019536557
-0.04236646 -0.017983494 0.019536557
-0.042046152 -0.018720152 0.019536557
-0.041713037 -0.019451108 0.019536557
-0.041367214 -0.020176139 0.019536557
-0.041008793 -0.020895023 0.019536557
-0.040637877 -0.021607542 0.019536557
-0.040254585 -0.022313481 0.019536557
-0.03985903 -0.023012621 0.019536557
-0.039451335 -0.023704752 0.019536557
-0.039031621 -0.024389662 0.019536557
-0.038600016 -0.025067143 0.019536557
-0.038156655 -0.025736989 0.019536557
-0.03770167 -0.026398994 0.019536557
-0.037235204 -0.027052959 0.019536557
-0.036757395 -0.027698683 0.019536557
-0.036268387 -0.028335968 0.019536557
-0.03576833 -0.028964624 0.019536557
-0.03525738 -0.029584456 0.019536557
-0.034735691 -0.030195275 0.019536557
-0.034203421 -0.030796899 0.019536557
-0.033660732 -0.03138914 0.019536557
-0.033107787 -0.03197182 0.019536557
-0.032544762 -0.032544762 0.019536557
-0.03197182 -0.033107787 0.019536557
-0.03138914 -0.033660732 0.019536557
-0.030796899 -0.034203421 0.019536557
-0.030195275 -0.034735691 0.019536557
-0.029584456 -0.03525738 0.019536557
-0.028964624 -0.03576833 0.019536557
-0.028335968 -0.036268387 0.019536557
-0.027698683 -0.036757395 0.019536557
-0.027052959 -0.037235204 0.019536557
-0.026398994 -0.03770167 0.019536557
-0.025736989 -0.038156655 0.019536557
-0.025067143 -0.038600016 0.019536557
-0.024389662 -0.039031621 0.019536557
-0.023704752 -0.039451335 0.019536557
-0.023012621 -0.03985903 0.019536557
-0.022313481 -0.040254585 0.019536557
-0.021607542 -0.040637877 0.019536557
-0.020895023 -0.041008793 0.019536557
-0.020176139 -0.041367214 0.019536557
-0.019451108 -0.041713037 0.019536557
-0.018720152 -0.042046152 0.019536557
-0.017983494 -0.04236646 0.019536557
-0.017241359 -0.042673863 0.019536557
-0.016493972 -0.042968266 0.019536557
-0.015741561 -0.043249581 0.019536557
-0.014984353 -0.043517724 0.019536557
-0.014222582 -0.043772608 0.019536557
-0.013456479 -0.04401416 0.019536557
-0.012686276 -0.044242304 0.019536557
-0.011912209 -0.04445697 0.019536557
-0.011134514 -0.044658095 0.019536557
-0.010353427 -0.044845618 0.019536557
-0.0095691858 -0.045019481 0.019536557
-0.0087820301 -0.045179628 0.019536557
-0.0079921996 -0.045326017 0.019536557
-0.0071999342 -0.045458596 0.019536557
-0.006405476 -0.045577329 0.019536557
-0.0056090662 -0.045682177 0.019536557
-0.0048109479 -0.045773111 0.019536557
-0.0040113642 -0.045850102 0.019536557
-0.0032105588 -0.045913126 0.019536557
-0.0024087753 -0.045962166 0.019536557
-0.0016062579 -0.045997206 0.019536557
-0.00080325134 -0.046018232 0.019536557
-8.2610557e-11 -0.046025243 0.019536557
0.00080325117 -0.046018232 0.019536557
0.0016062577 -0.045997206 0.019536557
0.002408775 -0.045962166 0.019536557
0.0032105586 -0.045913126 0.019536557
0.0040113642 -0.045850102 0.019536557
0.0048109479 -0.045773111 0.019536557
0.0056090662 -0.045682177 0.019536557
0.0064054755 -0.045577329 0.019536557
0.0071999342 -0.045458596 0.019536557
0.0079921996 -0.045326017 0.019536557
0.0087820301 -0.045179628 0.019536557
0.0095691858 -0.045019481 0.019536557
0.010353426 -0.044845618 0.019536557
0.011134514 -0.044658095 0.019536557
0.011912209 -0.04445697 0.019536557
0.012686276 -0.044242304 0.019536557
0.013456479 -0.04401416 0.019536557
0.014222582 -0.043772608 0.019536557
0.014984353 -0.043517724 0.019536557
0.015741561 -0.043249581 0.019536557
0.016493972 -0.042968266 0.019536557
0.017241359 -0.042673863 0.019536557
0.017983494 -0.04236646 0.019536557
0.018720152 -0.042046152 0.019536557
0.019451108 -0.041713037 0.019536557
0.020176139 -0.041367214 0.019536557
0.020895023 -0.041008793 0.019536557
0.021607542 -0.040637877 0.019536557
0.022313481 -0.040254585 0.019536557
0.023012621 -0.03985903 0.019536557
0.023704752 -0.039451335 0.019536557
0.024389662 -0.039031621 0.019536557
0.025067143 -0.038600016 0.019536557
0.025736989 -0.038156655 0.019536557
0.026398994 -0.03770167 0.019536557
0.027052959 -0.037235204 0.019536557
0.027698683 -0.036757395 0.019536557
0.028335968 -0.036268387 0.019536557
0.028964624 -0.03576833 0.019536557
0.029584456 -0.03525738 0.019536557
0.030195275 -0.034735691 0.019536557
0.030796899 -0.034203421 0.019536557
0.03138914 -0.033660732 0.019536557
0.03197182 -0.033107787 0.019536557
0.032544762 -0.032544762 0.019536557
0.033107787 -0.03197182 0.019536557
0.033660732 -0.03138914 0.019536557
0.034203421 -0.030796899 0.019536557
0.034735691 -0.030195275 0.019536557
0.03525738 -0.029584456 0.019536557
0.03576833 -0.028964624 0.019536557
0.036268387 -0.028335968 0.019536557
0.036757395 -0.027698683 0.019536557
0.037235204 -0.027052959 0.019536557
0.03770167 -0.026398994 0.019536557
0.038156655 -0.025736989 0.019536557
0.038600016 -0.025067143 0.019536557
0.039031621 -0.024389664 0.019536557
0.039451335 -0.023704752 0.019536557
0.03985903 -0.023012621 0.019536557
0.040254585 -0.022313481 0.019536557
0.040637877 -0.021607542 0.019536557
0.041008793 -0.020895023 0.019536557
0.041367214 -0.020176139 0.019536557
0.041713037 -0.019451108 0.019536557
0.042046152 -0.018720154 0.019536557
0.04236646 -0.017983494 0.019536557
0.042673863 -0.017241359 0.019536557
0.042968266 -0.016493972 0.019536557
0.043249581 -0.015741561 0.019536557
0.043517724 -0.014984353 0.019536557
0.043772608 -0.014222582 0.019536557
0.04401416 -0.013456479 0.019536557
0.044242304 -0.012686276 0.019536557
0.04445697 -0.01191221 0.019536557
0.044658095 -0.011134514 0.019536557
0.044845618 -0.010353427 0.019536557
0.045019481 -0.0095691858 0.019536557
0.045179628 -0.0087820301 0.019536557
0.045326017 -0.0079921996 0.019536557
0.045458596 -0.0071999342 0.019536557
0.045577329 -0.006405476 0.019536557
0.045682177 -0.0056090662 0.019536557
0.045773111 -0.0048109479 0.019536557
0.045850102 -0.0040113642 0.019536557
0.045913126 -0.0032105588 0.019536557
0.045962166 -0.0024087753 0.019536557
0.045997206 -0.001606258 0.019536557
0.046018232 -0.0008032514 0.019536557
0.046025243 -1.6522111e-10 0.019536557
0.046018232 0.00080325105 0.019536557
0.045997206 0.0016062576 0.019536557
0.045962166 0.0024087748 0.019536557
0.045913126 0.0032105586 0.019536557
0.045850102 0.0040113642 0.019536557
0.045773111 0.0048109479 0.019536557
0.045682177 0.0056090658 0.019536557
0.045577329 0.0064054755 0.019536557
0.045458596 0.0071999342 0.019536557
0.045326017 0.0079921996 0.019536557
0.045179628 0.0087820301 0.019536557
0.045019481 0.0095691858 0.019536557
0.044845618 0.010353426 0.019536557
0.044658095 0.011134514 0.019536557
0.04445697 0.011912209 0.019536557
0.044242304 0.012686276 0.019536557
0.04401416 0.013456479 0.019536557
0.043772608 0.014222582 0.019536557
0.043517724 0.014984353 0.019536557
0.043249581 0.015741561 0.019536557
0.042968266 0.016493972 0.019536557
0.042673863 0.017241359 0.019536557
0.04236646 0.017983494 0.019536557
0.042046152 0.018720152 0.019536557
0.041713037 0.019451108 0.019536557
0.041367214 0.020176139 0.019536557
0.041008793 0.020895023 0.019536557
0.040637877 0.021607542 0.019536557
0.040254585 0.022313479 0.019536557
0.03985903 0.023012621 0.019536557
0.039451335 0.023704752 0.019536557
0.039031621 0.024389662 0.019536557
0.038600016 0.025067143 0.019536557
0.038156655 0.025736989 0.019536557
0.03770167 0.026398994 0.019536557
0.037235204 0.027052959 0.019536557
0.036757395 0.027698683 0.019536557
0.036268387 0.028335968 0.019536557
0.03576833 0.028964624 0.019536557
0.03525738 0.029584456 0.019536557
0.034735691 0.030195275 0.019536557
0.034203421 0.030796899 0.019536557
0.033660732 0.03138914 0.019536557
0.033107787 0.03197182 0.019536557
0.032544762 0.032544762 0.019536557
0.03197182 0.033107787 0.019536557
0.03138914 0.033660732 0.019536557
0.030796899 0.034203421 0.019536557
0.030195275 0.034735691 0.019536557
0.029584456 0.03525738 0.019536557
0.028964624 0.03576833 0.019536557
0.02833597 0.036268387 0.019536557
0.027698683 0.036757395 0.019536557
0.027052959 0.037235204 0.019536557
0.026398994 0.03770167 0.019536557
0.025736989 0.038156655 0.019536557
0.025067143 0.038600016 0.019536557
0.024389664 0.039031621 0.019536557
0.023704752 0.039451335 0.019536557
0.023012621 0.03985903 0.019536557
0.022313481 0.040254585 0.019536557
0.021607542 0.040637877 0.019536557
0.020895023 0.041008793 0.019536557
0.020176139 0.041367214 0.019536557
0.019451108 0.041713037 0.019536557
0.018720154 0.042046152 0.019536557
0.017983494 0.04236646 0.019536557
0.017241359 0.042673863 0.019536557
0.016493972 0.042968266 0.019536557
0.015741561 0.043249581 0.019536557
0.014984353 0.04351772 0.019536557
0.014222583 0.043772608 0.019536557
0.013456479 0.04401416 0.019536557
0.012686277 0.044242304 0.019536557
0.01191221 0.04445697 0.019536557
0.011134515 0.044658095 0.019536557
0.010353427 0.044845618 0.019536557
0.0095691867 0.045019481 0.019536557
0.0087820301 0.045179628 0.019536557
0.0079921996 0.045326017 0.019536557
0.0071999342 0.045458596 0.019536557
0.006405476 0.045577329 0.019536557
0.0056090662 0.045682177 0.019536557
0.0048109479 0.045773111 0.019536557
0.0040113647 0.045850102 0.019536557
0.0032105588 0.045913126 0.019536557
0.0024087753 0.045962166 0.019536557
0.0016062581 0.045997206 0.019536557
0.00080325146 0.046018232 0.019536557
2.4783164e-10 0.046025243 0.019536557
-0.00080325099 0.046018232 0.019536557
-0.0016062575 0.045997206 0.019536557
-0.0024087748 0.045962166 0.019536557
-0.0032105583 0.045913126 0.019536557
-0.0040113642 0.045850102 0.019536557
-0.0048109475 0.045773111 0.019536557
-0.0056090658 0.045682177 0.019536557
-0.0064054755 0.045577329 0.019536557
-0.0071999338 0.045458596 0.019536557
-0.0079921996 0.045326017 0.019536557
-0.0087820301 0.045179628 0.019536557
-0.0095691858 0.045019481 0.019536557
-0.010353426 0.044845618 0.019536557
-0.011134514 0.044658095 0.019536557
-0.011912209 0.04445697 0.019536557
-0.012686276 0.044242304 0.019536557
-0.013456479 0.04401416 0.019536557
-0.014222582 0.043772608 0.019536557
-0.014984353 0.043517724 0.019536557
-0.015741561 0.043249581 0.019536557
-0.016493972 0.042968266 0.019536557
-0.017241359 0.042673863 0.019536557
-0.017983494 0.04236646 0.019536557
-0.018720152 0.042046152 0.019536557
-0.019451108 0.041713037 0.019536557
-0.020176139 0.041367214 0.019536557
-0.020895023 0.041008793 0.019536557
-0.021607542 0.040637877 0.019536557
-0.022313479 0.040254585 0.019536557
-0.023012621 0.03985903 0.019536557
-0.023704752 0.039451335 0.019536557
-0.024389662 0.039031621 0.019536557
-0.025067143 0.038600016 0.019536557
-0.025736989 0.038156655 0.019536557
-0.026398994 0.03770167 0.019536557
-0.027052959 0.037235204 0.019536557
-0.027698683 0.036757395 0.019536557
-0.028335968 0.036268387 0.019536557
-0.028964624 0.03576833 0.019536557
-0.029584456 0.03525738 0.019536557
-0.030195275 0.034735691 0.019536557
-0.030796899 0.034203421 0.019536557
-0.03138914 0.033660732 0.019536557
-0.03197182 0.033107787 0.019536557
-0.032544762 0.032544762 0.019536557
-0.033107787 0.03197182 0.019536557
-0.033660732 0.03138914 0.019536557
-0.034203421 0.030796899 0.019536557
-0.034735691 0.030195275 0.019536557
-0.03525738 0.029584456 0.019536557
-0.03576833 0.028964624 0.019536557
-0.036268387 0.02833597 0.019536557
-0.036757395 0.027698683 0.019536557
-0.037235204 0.027052959 0.019536557
-0.03770167 0.026398994 0.019536557
-0.038156655 0.025736989 0.019536557
-0.038600016 0.025067143 0.019536557
-0.039031621 0.024389664 0.019536557
-0.039451335 0.023704752 0.019536557
-0.03985903 0.023012621 0.019536557
-0.040254585 0.022313481 0.019536557
-0.040637877 0.021607542 0.019536557
-0.041008793 0.020895023 0.019536557
-0.041367214 0.020176139 0.019536557
-0.041713037 0.019451108 0.019536557
-0.042046152 0.018720154 0.019536557
-0.04236646 0.017983496 0.019536557
-0.042673863 0.017241359 0.019536557
-0.042968266 0.016493972 0.019536557
-0.043249581 0.015741561 0.019536557
-0.04351772 0.014984353 0.019536557
-0.043772608 0.014222583 0.019536557
-0.04401416 0.013456479 0.019536557
-0.044242304 0.012686277 0.019536557
-0.04445697 0.01191221 0.019536557
-0.044658095 0.011134515 0.019536557
-0.044845618 0.010353427 0.019536557
-0.045019481 0.0095691867 0.019536557
-0.045179628 0.008782031 0.019536557
-0.045326017 0.0079921996 0.019536557
-0.045458596 0.0071999347 0.019536557
-0.045577329 0.006405476 0.019536557
-0.045682177 0.0056090662 0.019536557
-0.045773111 0.0048109484 0.019536557
-0.045850102 0.0040113647 0.019536557
-0.045913126 0.003210559 0.019536557
-0.045962166 0.0024087755 0.019536557
-0.045997206 0.0016062581 0.019536557
-0.046018232 0.00080325158 0.019536557
-0.046359193 -0 0.018730329
-0.046352133 -0.00080907944 0.018730329
-0.046330951 -0.0016179124 0.018730329
-0.046295658 -0.0024262527 0.018730329
-0.046246264 -0.0032338537 0.018730329
-0.046182781 -0.0040404699 0.018730329
-0.046105232 -0.0048458553 0.018730329
-0.046013638 -0.0056497646 0.018730329
-0.045908026 -0.0064519527 0.018730329
-0.045788433 -0.0072521754 0.018730329
-0.045654893 -0.0080501894 0.018730329
-0.045507442 -0.0088457512 0.018730329
-0.045346133 -0.0096386177 0.018730329
-0.045171011 -0.010428549 0.018730329
-0.044982128 -0.011215304 0.018730329
-0.044779543 -0.011998642 0.018730329
-0.044563316 -0.012778325 0.018730329
-0.044333518 -0.013554116 0.018730329
-0.044090211 -0.014325778 0.018730329
-0.043833479 -0.015093077 0.018730329
-0.043563392 -0.015855778 0.018730329
-0.043280035 -0.016613649 0.018730329
-0.042983495 -0.01736646 0.018730329
-0.042673863 -0.01811398 0.018730329
-0.042351231 -0.018855982 0.018730329
-0.042015698 -0.01959224 0.018730329
-0.041667365 -0.020322533 0.018730329
-0.041306343 -0.021046633 0.018730329
-0.040932737 -0.021764323 0.018730329
-0.040546663 -0.022475382 0.018730329
-0.04014824 -0.023179596 0.018730329
-0.039737582 -0.023876749 0.018730329
-0.039314825 -0.02456663 0.018730329
-0.038880091 -0.025249027 0.018730329
-0.038433511 -0.025923731 0.018730329
